"id","parent_category_id","name","status"
1605,1536,"Tema 3 SD/MI 03","active"
1606,1536,"Tema 4 SD/MI 03","active"
1607,1536,"Tema 5 SD/MI 03","active"
1608,1536,"Tema 6 SD/MI 03","active"
1609,1536,"Tema 7 SD/MI 03","active"
1610,1536,"Tema 8 SD/MI 03","active"
1611,1537,"Pendidikan Agama Buddha SD/MI 04","active"
1612,1537,"Pendidikan Agama Hindu SD/MI 04","active"
1613,1537,"Pendidikan Agama Islam SD/MI 04","active"
1614,1537,"Pendidikan Agama Katolik SD/MI 04","active"
1615,1537,"Pendidikan Agama Khonghucu SD/MI 04","active"
1616,1537,"Pendidikan Agama Kristen SD/MI 04","active"
1617,1537,"Tema 1 SD/MI 04","active"
1618,1537,"Tema 2 SD/MI 04","active"
1619,1537,"Tema 3 SD/MI 04","active"
1620,1537,"Tema 4 SD/MI 04","active"
1621,1537,"Tema 5 SD/MI 04","active"
1622,1537,"Tema 6 SD/MI 04","active"
1623,1537,"Tema 7 SD/MI 04","active"
1624,1537,"Tema 8 SD/MI 04","active"
1625,1537,"Tema 9 SD/MI 04","active"
1626,1538,"Pendidikan Agama Buddha SD/MI 05","active"
1627,1538,"Pendidikan Agama Hindu SD/MI 05","active"
1628,1538,"Pendidikan Agama Islam SD/MI 05","active"
1629,1538,"Pendidikan Agama Katolik SD/MI 05","active"
1630,1538,"Pendidikan Agama Khonghucu SD/MI 05","active"
1631,1538,"Pendidikan Agama Kristen SD/MI 05","active"
1632,1538,"Tema 1 SD/MI 05","active"
1633,1538,"Tema 2 SD/MI 05","active"
1634,1538,"Tema 3 SD/MI 05","active"
1635,1538,"Tema 4 SD/MI 05","active"
1636,1538,"Tema 5 SD/MI 05","active"
1637,1538,"Tema 6 SD/MI 05","active"
1638,1538,"Tema 7 SD/MI 05","active"
1639,1538,"Tema 8 SD/MI 05","active"
1640,1538,"Tema 9 SD/MI 05","active"
1641,1539,"Pendidikan Agama Budha SD/MI 06","active"
1642,1539,"Pendidikan Agama Hindu SD/MI 06","active"
1643,1539,"Pendidikan Agama Islam SD/MI 06","active"
1644,1539,"Pendidikan Agama Katolik SD/MI 06","active"
1645,1539,"Pendidikan Agama Khonghucu SD/MI 06","active"
1646,1539,"Pendidikan Agama Kristen SD/MI 06","active"
1647,1539,"Tema 1 SD/MI 06","active"
1648,1539,"Tema 2 SD/MI 06","active"
1649,1539,"Tema 3 SD/MI 06","active"
1650,1539,"Tema 4 SD/MI 06","active"
1651,1539,"Tema 5 SD/MI 06","active"
1652,1539,"Tema 6 SD/MI 06","active"
1653,1539,"Tema 7 SD/MI 06","active"
1654,1539,"Tema 8 SD/MI 06","active"
1655,1539,"Tema 9 SD/MI 06","active"
1656,1540,"Bahasa Indonesia SMP/MTs 07","active"
1657,1540,"Bahasa Inggris SMP/MTs 07","active"
1658,1540,"IPA SMP/MTs 07","active"
1659,1540,"IPS SMP/MTs 07","active"
1660,1540,"Matematika SMP/MTs 07","active"
1661,1540,"Pendidikan Agama Buddha SMP/MTs 07","active"
1662,1540,"Pendidikan Agama Hindu SMP/MTs 07","active"
1663,1540,"Pendidikan Agama Islam SD/MI 07","active"
1664,1540,"Pendidikan Agama Katolik SMP/MTs 07","active"
1665,1540,"Pendidikan Agama Khonghucu SMP/MTs 07","active"
1666,1540,"Pendidikan Agama Kristen SD/MI 07","active"
1667,1540,"Pendidikan Jasmani Olahraga dan Kesehatan SMP/MTs 07","active"
1668,1540,"Pendidikan Pancasila dan Kewarganegaraan SMP/MTs 07","active"
1669,1540,"Pendidikan Jasmani Olahraga dan Kesehatan SMA/MA 07","active"
1670,1540,"PPKn SMP/MTs 07","active"
1671,1540,"Prakarya SMP/MTs 07","active"
1672,1540,"Seni Budaya SMP/MTs 07","active"
1673,1541,"Bahasa Indonesia SMP/MTs 08","active"
1674,1541,"Bahasa Inggris SMP/MTs 08","active"
1675,1541,"IPA SMP/MTs 08","active"
1676,1541,"IPS SMP/MTs 08","active"
1677,1541,"Matematika SMP/MTs 08","active"
1678,1541,"Pendidikan Agama Buddha SMP/MTs 08","active"
1679,1541,"Pendidikan Agama Hindu SMP/MTs 08","active"
1680,1541,"Pendidikan Agama Islam SD/MI 08","active"
1681,1541,"Pendidikan Agama Katolik SMP/MTs 08","active"
1682,1541,"Pendidikan Agama Khonghucu SMP/MTs 08","active"
1683,1541,"Pendidikan Agama Kristen SD/MI 08","active"
1684,1541,"Pendidikan Jasmani Olahraga dan Kesehatan SMA/MA 08","active"
1685,1541,"PPKn SMA/MTs 08","active"
1686,1541,"Prakarya SMP/MTs 08","active"
1687,1541,"Seni Budaya SMP/MTs 08","active"
1688,1542,"Bahasa Indonesia SMP/MTs 09","active"
1689,1542,"Bahasa Inggris SMP/MTs 09","active"
1690,1542,"IPA SMP/MTs 09","active"
1691,1542,"IPS SMP/MTs 09","active"
1692,1542,"Matematika SMP/MTs 09","active"
1693,1542,"Pendidikan Agama Budha SMP/MTs 09","active"
1694,1542,"Pendidikan Agama Hindu SMP/MTs 09","active"
1695,1542,"Pendidikan Agama Islam SMP/MTs 09","active"
1696,1542,"Pendidikan Agama Katolik SMP/MTs 09","active"
1697,1542,"Pendidikan Agama Khonghucu SMP/MTs 09","active"
1698,1542,"Pendidikan Agama Kristen SMP/MTs 09","active"
1699,1542,"PJOK SMP/MTs 09","active"
1700,1542,"PPkn SMP/MTs 09","active"
1701,1542,"Prakarya SMP/MTs 09","active"
1702,1542,"Seni Budaya SMP/MTs 09","active"
1703,1543,"Bahasa Indonesia SMA/MA 10","active"
1704,1543,"Bahasa Inggris SMA/MA 10","active"
1705,1543,"Matematika SMA/MA 10","active"
1706,1543,"Pendidikan Agama Buddha SMA/MA 10","active"
1707,1543,"Pendidikan Agama Hindu SMA/MA 10","active"
1708,1543,"Pendidikan Agama Islam SMA/MA 10","active"
1709,1543,"Pendidikan Agama Katolik SMA/MA 10","active"
1710,1543,"Pendidikan Agama Khonghucu SD/MI 10","active"
1711,1543,"Pendidikan Agama Kristen SMA/MA 10","active"
1712,1543,"Pendidikan Jasmani Olahraga dan Kesehatan SMA/MA 10","active"
1713,1543,"Pendidikan Pancasila dan Kewarganegaraan SMA/MA 10","active"
1714,1543,"PPKn SMA/MA 10","active"
1715,1543,"Prakarya SMA/MA 10","active"
1716,1543,"Sejarah Indonesia SMA/MA 10","active"
1717,1543,"Seni Budaya SMA/MA 10","active"
1718,1544,"Bahasa Indonesia SMA/MA 11","active"
1719,1544,"Bahasa Inggris SMA/MA 11","active"
1720,1544,"Matematika SMA/MA 11","active"
1721,1544,"Pendidikan Agama Buddha SMA/MA 11","active"
1722,1544,"Pendidikan Agama Hindu SMA/MA 11","active"
1723,1544,"Pendidikan Agama Kristen SMA/MA 11","active"
1724,1544,"Pendidikan Agama Katolik SMA/MA 11","active"
1725,1544,"Pendidikan Agama Khonghucu SD/MI 11","active"
1726,1544,"Pendidikan Jasmani Olahraga dan Kesehatan SMA/MA 11","active"
1727,1544,"PPKn SMA/MA 11","active"
1728,1544,"Prakarya SMA/MA 11","active"
1729,1544,"Sejarah Indonesia SMA/MA 11","active"
1730,1544,"Seni Budaya SMA/MA 11","active"
1731,1545,"Bahasa Indonesia SMA/MA 12","active"
1732,1545,"Bahasa Inggris SMA/MA 12","active"
1733,1545,"Matematika SMA/MA 12","active"
1734,1545,"Pendidikan Agama Budha SMA/MA 12","active"
1735,1545,"Pendidikan Agama Hindu SMA/MA 12","active"
1736,1545,"Pendidikan Agama Islam SMA/MA 12","active"
1737,1545,"Pendidikan Agama Katolik SMA/MA 12","active"
1738,1545,"Pendidikan Agama Khonghucu SMA/MA 12","active"
1739,1545,"Pendidikan Agama Kristen SMA/MA 12","active"
1740,1545,"PJOK SMA/MA 12","active"
1741,1545,"PPkn SMA/MA 12","active"
1742,1545,"Prakarya SMA/MA 12","active"
1743,1545,"Sejarah SMA/MA 12","active"
1744,1545,"Seni Budaya SMA/MA 12","active"
1745,1537,"Pendidikan Jasmani Olahraga dan Kesehatan SD/MI 04","active"
1746,1538,"Pendidikan Jasmani Olahraga dan Kesehatan SD/MI 05","active"
1747,1539,"Pendidikan Jasmani Olahraga dan Kesehatan SD/MI 06","active"
1748,1537,"Matematika SD/MI 04","active"
1749,1538,"Matematika SD/MI 05","active"
1750,1539,"Matematika SD/MI 06","active"
1751,1546,"Pendidikan Agama Buddha SD/MI 01","active"
1752,1546,"Pendidikan Agama Hindu SD/MI 01","active"
1753,1546,"Pendidikan Agama Islam SD/MI 01","active"
1754,1546,"Pendidikan Agama Katolik SD/MI 01","active"
1755,1546,"Pendidikan Agama Khonghucu SD/MI 01","active"
1756,1546,"Pendidikan Agama Kristen SD/MI 01","active"
1757,1546,"Tema 1 SD/MI 01","active"
1758,1546,"Tema 2 SD/MI 01","active"
1759,1546,"Tema 3 SD/MI 01","active"
1760,1546,"Tema 4 SD/MI 01","active"
1761,1546,"Tema 5 SD/MI 01","active"
1762,1546,"Tema 6 SD/MI 01","active"
1763,1546,"Tema 7 SD/MI 01","active"
1764,1546,"Tema 8 SD/MI 01","active"
1765,1547,"Pendidikan Agama Buddha SD/MI 02","active"
1766,1547,"Pendidikan Agama Hindu SD/MI 02","active"
1767,1547,"Pendidikan Agama Islam SD/MI 02","active"
1768,1547,"Pendidikan Agama Katolik SD/MI 02","active"
1769,1547,"Pendidikan Agama Khonghucu SD/MI 02","active"
1770,1547,"Pendidikan Agama Kristen SD/MI 02","active"
1771,1547,"Tema 1 SD/MI 02","active"
1772,1547,"Tema 2 SD/MI 02","active"
1773,1547,"Tema 3 SD/MI 02","active"
1774,1547,"Tema 4 SD/MI 02","active"
1775,1547,"Tema 5 SD/MI 02","active"
1776,1547,"Tema 6 SD/MI 02","active"
1777,1547,"Tema 7 SD/MI 02","active"
1778,1547,"Tema 8 SD/MI 02","active"
1779,1548,"Pendidikan Agama Budha SD/MI 03","active"
1780,1548,"Pendidikan Agama Hindu SD/MI 03","active"
1781,1548,"Pendidikan Agama Islam SD/MI 03","active"
1782,1548,"Pendidikan Agama Katolik SD/MI 03","active"
1783,1548,"Pendidikan Agama Khonghucu SD/MI 03","active"
1784,1548,"Pendidikan Agama Kristen SD/MI 03","active"
1785,1548,"Tema 1 SD/MI 03","active"
1786,1548,"Tema 2 SD/MI 03","active"
1787,1548,"Tema 3 SD/MI 03","active"
1788,1548,"Tema 4 SD/MI 03","active"
1789,1548,"Tema 5 SD/MI 03","active"
1790,1548,"Tema 6 SD/MI 03","active"
1791,1548,"Tema 7 SD/MI 03","active"
1792,1548,"Tema 8 SD/MI 03","active"
1793,1549,"Pendidikan Agama Buddha SD/MI 04","active"
1794,1549,"Pendidikan Agama Hindu SD/MI 04","active"
1795,1549,"Pendidikan Agama Islam SD/MI 04","active"
1796,1549,"Pendidikan Agama Katolik SD/MI 04","active"
1797,1549,"Pendidikan Agama Khonghucu SD/MI 04","active"
1798,1549,"Pendidikan Agama Kristen SD/MI 04","active"
1799,1549,"Tema 1 SD/MI 04","active"
1800,1549,"Tema 2 SD/MI 04","active"
1801,1549,"Tema 3 SD/MI 04","active"
1802,1549,"Tema 4 SD/MI 04","active"
1803,1549,"Tema 5 SD/MI 04","active"
1804,1549,"Tema 6 SD/MI 04","active"
1805,1549,"Tema 7 SD/MI 04","active"
1806,1549,"Tema 8 SD/MI 04","active"
1807,1549,"Tema 9 SD/MI 04","active"
1808,1550,"Pendidikan Agama Buddha SD/MI 05","active"
1809,1550,"Pendidikan Agama Hindu SD/MI 05","active"
1810,1550,"Pendidikan Agama Islam SD/MI 05","active"
1811,1550,"Pendidikan Agama Katolik SD/MI 05","active"
1812,1550,"Pendidikan Agama Khonghucu SD/MI 05","active"
1813,1550,"Pendidikan Agama Kristen SD/MI 05","active"
1814,1550,"Tema 1 SD/MI 05","active"
1815,1550,"Tema 2 SD/MI 05","active"
1816,1550,"Tema 3 SD/MI 05","active"
1817,1550,"Tema 4 SD/MI 05","active"
1818,1550,"Tema 5 SD/MI 05","active"
1819,1550,"Tema 6 SD/MI 05","active"
1820,1550,"Tema 7 SD/MI 05","active"
1821,1550,"Tema 8 SD/MI 05","active"
1822,1550,"Tema 9 SD/MI 05","active"
1823,1551,"Pendidikan Agama Budha SD/MI 06","active"
1824,1551,"Pendidikan Agama Hindu SD/MI 06","active"
1825,1551,"Pendidikan Agama Islam SD/MI 06","active"
1826,1551,"Pendidikan Agama Katolik SD/MI 06","active"
1827,1551,"Pendidikan Agama Khonghucu SD/MI 06","active"
1828,1551,"Pendidikan Agama Kristen SD/MI 06","active"
1829,1551,"Tema 1 SD/MI 06","active"
1830,1551,"Tema 2 SD/MI 06","active"
1831,1551,"Tema 3 SD/MI 06","active"
1832,1551,"Tema 4 SD/MI 06","active"
1833,1551,"Tema 5 SD/MI 06","active"
1834,1551,"Tema 6 SD/MI 06","active"
1835,1551,"Tema 7 SD/MI 06","active"
1836,1551,"Tema 8 SD/MI 06","active"
1837,1551,"Tema 9 SD/MI 06","active"
1838,1552,"Bahasa Indonesia SMP/MTs 07","active"
1839,1552,"Bahasa Inggris SMP/MTs 07","active"
1840,1552,"IPA SMP/MTs 07","active"
1841,1552,"IPS SMP/MTs 07","active"
1842,1552,"Matematika SMP/MTs 07","active"
1843,1552,"Pendidikan Agama Buddha SMP/MTs 07","active"
1844,1552,"Pendidikan Agama Hindu SMP/MTs 07","active"
1845,1552,"Pendidikan Agama Islam SMP/MTs 07","active"
1846,1552,"Pendidikan Agama Katolik SMP/MTs 07","active"
1847,1552,"Pendidikan Agama Khonghucu SMP/MTs 07","active"
1848,1552,"Pendidikan Agama Kristen SMP/MTs 07","active"
1849,1552,"Pendidikan Jasmani Olahraga dan Kesehatan SMP/MTs 07","active"
1850,1552,"Pendidikan Pancasila dan Kewarganegaraan SMP/MTs 07","active"
1851,1552,"Pendidikan Jasmani Olahraga dan Kesehatan SMA/MA 07","active"
1852,1552,"PPKn SMP/MTs 07","active"
1853,1552,"Prakarya SMP/MTs 07","active"
1854,1552,"Seni Budaya SMP/MTs 07","active"
1855,1553,"Bahasa Indonesia SMP/MTs 08","active"
1856,1553,"Bahasa Inggris SMP/MTs 08","active"
1857,1553,"IPA SMP/MTs 08","active"
1858,1553,"IPS SMP/MTs 08","active"
1859,1553,"Matematika SMP/MTs 08","active"
1860,1553,"Pendidikan Agama Buddha SMP/MTs 08","active"
1861,1553,"Pendidikan Agama Hindu SMP/MTs 08","active"
1862,1553,"Pendidikan Agama Islam SD/MI 08","active"
1863,1553,"Pendidikan Agama Katolik SMP/MTs 08","active"
1864,1553,"Pendidikan Agama Khonghucu SMP/MTs 08","active"
1865,1553,"Pendidikan Agama Kristen SD/MI 08","active"
1866,1553,"Pendidikan Jasmani Olahraga dan Kesehatan SMA/MA 08","active"
1867,1553,"PPKn SMA/MTs 08","active"
1868,1553,"Prakarya SMP/MTs 08","active"
1869,1553,"Seni Budaya SMP/MTs 08","active"
1870,1554,"Bahasa Indonesia SMP/MTs 09","active"
1871,1554,"Bahasa Inggris SMP/MTs 09","active"
1872,1554,"IPA SMP/MTs 09","active"
1873,1554,"IPS SMP/MTs 09","active"
1874,1554,"Matematika SMP/MTs 09","active"
1875,1554,"Pendidikan Agama Budha SMP/MTs 09","active"
1876,1554,"Pendidikan Agama Hindu SMP/MTs 09","active"
1877,1554,"Pendidikan Agama Islam SMP/MTs 09","active"
1878,1554,"Pendidikan Agama Katolik SMP/MTs 09","active"
1879,1554,"Pendidikan Agama Khonghucu SMP/MTs 09","active"
1880,1554,"Pendidikan Agama Kristen SMP/MTs 09","active"
1881,1554,"PJOK SMP/MTs 09","active"
1882,1554,"PPkn SMP/MTs 09","active"
1883,1554,"Prakarya SMP/MTs 09","active"
1884,1554,"Seni Budaya SMP/MTs 09","active"
1885,1555,"Bahasa Indonesia SMA/MA 10","active"
1886,1555,"Bahasa Inggris SMA/MA 10","active"
1887,1555,"Matematika SMA/MA 10","active"
1888,1555,"Pendidikan Agama Buddha SMA/MA 10","active"
1889,1555,"Pendidikan Agama Hindu SMA/MA 10","active"
1890,1555,"Pendidikan Agama Islam SMA/MA 10","active"
1891,1555,"Pendidikan Agama Katolik SMA/MA 10","active"
1892,1555,"Pendidikan Agama Khonghucu SD/MI 10","active"
1893,1555,"Pendidikan Agama Kristen SMA/MA 10","active"
1894,1555,"Pendidikan Jasmani Olahraga dan Kesehatan SMA/MA 10","active"
1895,1555,"Pendidikan Pancasila dan Kewarganegaraan SMA/MA 10","active"
1896,1555,"PPKn SMA/MA 10","active"
1897,1555,"Prakarya SMA/MA 10","active"
1898,1555,"Sejarah Indonesia SMA/MA 10","active"
1899,1555,"Seni Budaya SMA/MA 10","active"
1900,1556,"Bahasa Indonesia SMA/MA 11","active"
1901,1556,"Bahasa Inggris SMA/MA 11","active"
1902,1556,"Matematika SMA/MA 11","active"
1903,1556,"Pendidikan Agama Buddha SMA/MA 11","active"
1904,1556,"Pendidikan Agama Hindu SMA/MA 11","active"
1905,1556,"Pendidikan Agama Kristen SMA/MA 11","active"
1906,1556,"Pendidikan Agama Katolik SMA/MA 11","active"
1907,1556,"Pendidikan Agama Khonghucu SD/MI 11","active"
1908,1556,"Pendidikan Jasmani Olahraga dan Kesehatan SMA/MA 11","active"
1909,1556,"PPKn SMA/MA 11","active"
1910,1556,"Prakarya SMA/MA 11","active"
1911,1556,"Sejarah Indonesia SMA/MA 11","active"
1912,1556,"Seni Budaya SMA/MA 11","active"
1913,1557,"Bahasa Indonesia SMA/MA 12","active"
1914,1557,"Bahasa Inggris SMA/MA 12","active"
1915,1557,"Matematika SMA/MA 12","active"
1916,1557,"Pendidikan Agama Budha SMA/MA 12","active"
1917,1557,"Pendidikan Agama Hindu SMA/MA 12","active"
1918,1557,"Pendidikan Agama Islam SMA/MA 12","active"
1919,1557,"Pendidikan Agama Katolik SMA/MA 12","active"
1920,1557,"Pendidikan Agama Khonghucu SMA/MA 12","active"
1921,1557,"Pendidikan Agama Kristen SMA/MA 12","active"
1922,1557,"PJOK SMA/MA 12","active"
1923,1557,"PPkn SMA/MA 12","active"
1924,1557,"Prakarya SMA/MA 12","active"
1925,1557,"Sejarah SMA/MA 12","active"
1926,1557,"Seni Budaya SMA/MA 12","active"
1927,1549,"Pendidikan Jasmani Olahraga dan Kesehatan SD/MI 04","active"
1928,1550,"Pendidikan Jasmani Olahraga dan Kesehatan SD/MI 05","active"
1929,1551,"Pendidikan Jasmani Olahraga dan Kesehatan SD/MI 06","active"
1930,1549,"Matematika SD/MI 04","active"
1931,1550,"Matematika SD/MI 05","active"
1932,1551,"Matematika SD/MI 06","active"
1933,205,"Jenjang PAUD","active"
1934,1933,"Kelas PAUD","active"
1935,1934,"Panduan Guru PAUD","active"
1936,1534,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 01","active"
1937,1546,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 01","active"
1938,1534,"Bahasa Indonesia SD/MI 01","active"
1939,1546,"Bahasa Indonesia SD/MI 01","active"
1940,1534,"Bahasa Inggris SD/MI 01","active"
1941,1546,"Bahasa Inggris SD/MI 01","active"
1942,1534,"Matematika SD/MI 01","active"
1943,1546,"Matematika SD/MI 01","active"
1944,1546,"Seni Budaya SD/MI 01","active"
1945,1546,"PJOK SD/MI 01","active"
1946,1535,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 02","active"
1947,1547,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 02","active"
1948,1535,"Bahasa Indonesia SD/MI 02","active"
1949,1547,"Bahasa Indonesia SD/MI 02","active"
1950,1547,"Seni Budaya SD/MI 02","active"
1951,1535,"Matematika SD/MI 02","active"
1952,1547,"Matematika SD/MI 02","active"
1953,1535,"Bahasa Inggris SD/MI 02","active"
1954,1547,"Bahasa Inggris SD/MI 02","active"
1955,1547,"PJOK SD/MI 02","active"
1956,1537,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 04","active"
1957,1549,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 04","active"
1958,1537,"Bahasa Indonesia SD/MI 04","active"
1959,1549,"Bahasa Indonesia SD/MI 04","active"
1960,1549,"Seni Budaya SD/MI 04","active"
1961,1537,"IPAS SD/MI 04","active"
1962,1549,"IPAS SD/MI 04","active"
1963,1537,"Bahasa Inggris SD/MI 04","active"
1964,1549,"Bahasa Inggris SD/MI 04","active"
1965,1549,"PJOK SD/MI 04","active"
1966,1538,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 05","active"
1967,1550,"Pendidikan Pancasila dan Kewarganegaraan SD/MI 05","active"
1968,1538,"Bahasa Indonesia SD/MI 05","active"
1969,1550,"Bahasa Indonesia SD/MI 05","active"
1970,1550,"Seni Budaya SD/MI 05","active"
1971,1538,"IPAS SD/MI 05","active"
1972,1550,"IPAS SD/MI 05","active"
1973,1538,"Bahasa Inggris SD/MI 05","active"
1974,1550,"Bahasa Inggris SD/MI 05","active"
1975,1550,"PJOK SD/MI 05","active"
1976,1540,"Pendidikan Agama Islam SMP/MTs 07","active"
1977,1552,"Pendidikan Agama Islam SMP/MTs 07","inactive"
1978,1540,"Pendidikan Agama Kristen SMP/MTs 07","active"
1979,1552,"Pendidikan Agama Kristen SMP/MTs 07","inactive"
1980,1552,"PJOK SMP/MTs 07","active"
1981,1540,"Informatika SMP/MTs 07","active"
1982,1552,"Informatika SMP/MTs 07","active"
1983,1541,"Pendidikan Agama Islam SMP/MTs 08","active"
1984,1553,"Pendidikan Agama Islam SMP/MTs 08","active"
1985,1541,"Pendidikan Agama Kristen SMP/MTs 08","active"
1986,1553,"Pendidikan Agama Kristen SMP/MTs 08","active"
1987,1541,"Pendidikan Pancasila dan Kewarganegaraan SMP/MTs 08","active"
1988,1553,"Pendidikan Pancasila dan Kewarganegaraan SMP/MTs 08","active"
1989,1553,"PJOK SMP/MTs 08","active"
1990,1541,"Informatika SMP/MTs 08","active"
1991,1553,"Informatika SMP/MTs 08","active"
1992,1543,"Pendidikan Agama Khonghucu SMA/MA 10","active"
1993,1555,"Pendidikan Agama Khonghucu SMA/MA 10","active"
1994,1555,"PJOK SMA/MA 10","active"
1995,1543,"IPA SMA/MA 10","active"
1996,1555,"IPA SMA/MA 10","active"
1997,1543,"IPS SMA/MA 10","active"
1998,1555,"IPS SMA/MA 10","active"
1999,1543,"Informatika SMA/MA 10","active"
2000,1555,"Informatika SMA/MA 10","active"
2001,1544,"Pendidikan Agama Islam SMA/MA 11","active"
2002,1556,"Pendidikan Agama Islam SMA/MA 11","active"
2003,1544,"Pendidikan Agama Khonghucu SMA/MA 11","active"
2004,1556,"Pendidikan Agama Khonghucu SMA/MA 11","active"
2005,1544,"Pendidikan Pancasila dan Kewarganegaraan SMA/MA 11","active"
2006,1556,"Pendidikan Pancasila dan Kewarganegaraan SMA/MA 11","active"
2007,1544,"IPA SMA/MA 11","active"
2008,1556,"IPA SMA/MA 11","active"
2009,1544,"IPS SMA/MA 11","active"
2010,1556,"IPS SMA/MA 11","active"
2011,1544,"Informatika SMA/MA 11","active"
2012,1556,"Informatika SMA/MA 11","active"
2013,1556,"PJOK SMA/MA 11","active"
2014,1534,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 01","active"
2015,1546,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 01","active"
2016,1535,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 02","active"
2017,1547,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 02","active"
2018,1537,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 04","active"
2019,1549,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 04","active"
2020,1538,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 05","active"
2021,1550,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SD/MI 05","active"
2022,1540,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMP/MTs 07","active"
2023,1552,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMP/MTs 07","active"
2024,1541,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMP/MTs 08","active"
2025,1553,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMP/MTs 08","active"
2026,1543,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/MA 10","active"
2027,1555,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/MA 10","active"
2028,1544,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/MA 11","active"
2029,1556,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/MA 11","active"
2030,204,"Jenjang SMA/SMK","active"
2031,205,"Jenjang SMA/SMK","active"
2032,204,"Jenjang SMK/MAK","active"
2033,205,"Jenjang SMK/MAK","active"
2034,2030,"Kelas 10","active"
2035,2031,"Kelas 10","active"
2036,2030,"Kelas 11","active"
2037,2031,"Kelas 11","active"
2038,2032,"Kelas 10","active"
2039,2033,"Kelas 10","active"
2040,2034,"Pendidikan Agama Islam SMA/SMK 10","active"
2041,2035,"Pendidikan Agama Islam SMA/SMK 10","active"
2042,2034,"Pendidikan Agama Kristen SMA/SMK 10","active"
2043,2035,"Pendidikan Agama Kristen SMA/SMK 10","active"
2044,2034,"Pendidikan Agama Katolik SMA/SMK 10","active"
2045,2035,"Pendidikan Agama Katolik SMA/SMK 10","active"
2046,2034,"Pendidikan Agama Hindu SMA/SMK 10","active"
2047,2035,"Pendidikan Agama Hindu SMA/SMK 10","active"
2048,2034,"Pendidikan Agama Buddha SMA/SMK 10","active"
2049,2035,"Pendidikan Agama Buddha SMA/SMK 10","active"
2050,2034,"Pendidikan Agama Khonghucu SMA/SMK 10","active"
2051,2035,"Pendidikan Agama Khonghucu SMA/SMK 10","active"
2052,2034,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/SMK 10","active"
2053,2035,"Pendidikan Kepercayaan Terhadap Tuhan Yang Maha Esa dan Budi Pekerti SMA/SMK 10","active"
2054,2034,"Pendidikan Pancasila dan Kewarganegaraan SMA/SMK 10","active"
2055,2035,"Pendidikan Pancasila dan Kewarganegaraan SMA/SMK 10","active"
2056,2034,"Bahasa Indonesia SMA/SMK 10","active"
2057,2035,"Bahasa Indonesia SMA/SMK 10","active"
2058,2034,"Matematika SMA/SMK 10","active"
2059,2035,"Matematika SMA/SMK 10","active"
2060,2035,"Seni Budaya SMA/SMK 10","active"
2061,2035,"PJOK SMA/SMK 10","active"
2062,2036,"Pendidikan Agama Islam SMA/SMK 11","active"
2063,2037,"Pendidikan Agama Islam SMA/SMK 11","active"
2064,2036,"Pendidikan Agama Kristen SMA/SMK 11","active"
2065,2037,"Pendidikan Agama Kristen SMA/SMK 11","active"
2066,2036,"Pendidikan Agama Katolik SMA/SMK 11","active"
2067,2037,"Pendidikan Agama Katolik SMA/SMK 11","active"
2068,2036,"Pendidikan Agama Hindu SMA/SMK 11","active"
2069,2037,"Pendidikan Agama Hindu SMA/SMK 11","active"
2070,2036,"Pendidikan Agama Buddha SMA/SMK 11","active"
2071,2037,"Pendidikan Agama Buddha SMA/SMK 11","active"
2072,2036,"Pendidikan Agama Khonghucu SMA/SMK 11","active"
2073,2037,"Pendidikan Agama Khonghucu SMA/SMK 11","active"
